query_id	query_length	gc_content	matching_length	status	target_id	sum_normalized_score	disqualifier	Round1_discard	OrphanOverride_discard	Mash_Redundancy_discard	Score_retain	Mash_retain	Size_retain	OrphanRecovery_retain	Unique_retain
ptg002638l	22583	38.343001372713985	5810	ALIGNED_DISCARDED	Scaffold_4550	0.14829739184342206	ptg002932l	True	True	False	False	False	False	False	False
ptg002639l	23336	38.31847788824134	23560	ALIGNED_DISCARDED	Ch_1	0.4062392869386356	ptg003177l	True	True	False	False	False	False	False	False
ptg002640l	21311	37.2577542114401	25775	ALIGNED_DISCARDED	Ch_1	0.39589883158932004	ptg003177l	True	True	False	False	False	False	False	False
ptg002641l	15659	38.578453285650426	12685	ALIGNED_DISCARDED	Ch_1	0.7346573855290887	ptg003177l	True	True	False	False	False	False	False	False
ptg002642l	45405	37.86367140182799	14215	ALIGNED_DISCARDED	Scaffold_426	0.23570091399625592	ptg003206l	True	False	False	False	False	False	False	False
ptg002643l	106312	37.866844758823085	3904	ALIGNED_RETAINED	Scaffold_312	0.027249981187448265		False	False	False	False	False	False	False	True
ptg002644l	69565	41.16869115215985	21444	ALIGNED_RETAINED	Ch_4	0.28741464817077556		False	False	False	True	False	False	False	False
ptg002645l	36390	46.848035174498484	7449	ALIGNED_DISCARDED	Scaffold_104	0.14550700741962078	ptg002031l	True	False	False	False	False	False	False	False
ptg002646l	33924	38.14998231340644	11113	ALIGNED_DISCARDED	Scaffold_5087	0.2433085721023464	ptg001894l	True	False	False	False	False	False	False	False
ptg002647l	42404	37.248844448636916	11216	ALIGNED_DISCARDED	Ch_9	0.2428544476936138	ptg002224l	True	False	False	False	False	False	False	False
ptg002648l	56958	51.18508374591805	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002649l	49110	39.521482386479335	6326	ALIGNED_RETAINED	Scaffold_1275	0.08613317043372022		False	False	False	False	False	False	False	True
ptg002650l	66862	46.592982561095994	12632	ALIGNED_DISCARDED	Ch_9	0.1745984266100326	ptg002224l	True	True	False	False	False	False	False	False
ptg002651l	28465	46.24275425961707	10244	ALIGNED_DISCARDED	Ch_9	0.32748989987704197	ptg002224l	True	False	False	False	False	False	False	False
ptg002652l	87091	42.98262736677728	11515	ALIGNED_DISCARDED	Scaffold_153	0.10962097116808855	ptg003327l	True	False	False	False	False	False	False	False
ptg002653l	38651	46.34291480168689	10966	ALIGNED_DISCARDED	Scaffold_247	0.22118444542185195	ptg002055l	True	True	False	False	False	False	False	False
ptg002654l	20046	34.44577471814826	0	UNALIGNED_DISCARDED		0.0	ptg001508l	False	False	True	False	False	False	False	False
ptg002655l	21561	40.267149019062195	4270	ALIGNED_DISCARDED	Scaffold_924	0.08969899355317472	ptg002213l	True	False	False	False	False	False	False	False
ptg002656l	19583	53.88347035694224	10177	ALIGNED_DISCARDED	Scaffold_72	0.37930858397589745	ptg003231l	True	True	False	False	False	False	False	False
ptg002657l	61142	49.82172647280102	7650	ALIGNED_DISCARDED	Ch_9	0.11532171011743156	ptg002224l	True	True	False	False	False	False	False	False
ptg002658l	27638	37.940516679933424	9001	ALIGNED_DISCARDED	Scaffold_5216	0.28471669440625225	ptg003041l	True	True	False	False	False	False	False	False
ptg002659l	17610	38.557637705848954	1723	ALIGNED_DISCARDED	Scaffold_4550	0.005792163543441226	ptg002132l	True	True	False	False	False	False	False	False
ptg002660l	20139	38.46764983365609	11113	ALIGNED_DISCARDED	Scaffold_5087	0.4118873826903024	ptg001894l	True	False	False	False	False	False	False	False
ptg002661l	68695	48.115583375791545	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002662l	17249	42.25752217519857	3955	ALIGNED_RETAINED	Scaffold_3331	0.11015131311960114		False	False	False	False	False	False	False	True
ptg002663l	30961	34.69203191111398	5988	ALIGNED_DISCARDED	Scaffold_1510	0.10949258744872582	ptg002233l	True	True	False	False	False	False	False	False
ptg002664l	30908	36.42099132910573	5806	ALIGNED_DISCARDED	Scaffold_1510	0.09431215219360684	ptg002233l	True	True	False	False	False	False	False	False
ptg002665l	17381	36.833323744318506	5988	ALIGNED_DISCARDED	Scaffold_1510	0.19319947068638169	ptg002233l	True	False	False	False	False	False	False	False
ptg002666l	10463	31.004492019497278	383	ALIGNED_DISCARDED	Scaffold_1510	0.033737933671031256	ptg002233l	True	True	False	False	False	False	False	False
ptg002667l	15911	30.38778203758406	2267	ALIGNED_DISCARDED	Scaffold_1510	0.11532901766073786	ptg002233l	True	True	False	False	False	False	False	False
ptg002668l	26641	34.99868623550167	5496	ALIGNED_DISCARDED	Scaffold_1510	0.10769115273450697	ptg002233l	True	False	False	False	False	False	False	False
ptg002669l	17422	36.81552060613018	5696	ALIGNED_DISCARDED	Scaffold_1510	0.16852255768568478	ptg002233l	True	True	False	False	False	False	False	False
ptg002670l	22506	35.66160135075091	5696	ALIGNED_DISCARDED	Scaffold_1510	0.12992090997956102	ptg002233l	True	True	False	False	False	False	False	False
ptg002671l	28325	49.93821712268314	8107	ALIGNED_RETAINED	Ch_5	0.10559576345984113		False	False	False	True	False	False	False	False
ptg002672l	26674	54.356302016945335	1467	ALIGNED_DISCARDED	Ch_9	0.03359076254030142	ptg003274l	True	False	False	False	False	False	False	False
ptg002673l	13661	56.855281458165585	6038	ALIGNED_DISCARDED	Scaffold_72	0.33782299978039676	ptg003089l	True	True	False	False	False	False	False	False
ptg002674l	24248	38.46502804354998	8893	ALIGNED_DISCARDED	Scaffold_5216	0.3311200923787529	ptg003041l	True	True	False	False	False	False	False	False
ptg002675l	12078	39.34426229508197	0	UNALIGNED_DISCARDED		0.0	ptg001350l	False	False	True	False	False	False	False	False
ptg002676l	27887	37.960339943342774	10909	ALIGNED_DISCARDED	Scaffold_4550	0.013196112884139563	ptg002932l	True	False	False	False	False	False	False	False
ptg002677l	44326	37.90551820601904	11131	ALIGNED_DISCARDED	Scaffold_5087	0.18754230023011326	ptg001894l	True	True	False	False	False	False	False	False
ptg002678l	32105	38.648185640865904	11189	ALIGNED_DISCARDED	Scaffold_4550	-0.020682136738825727	ptg001899l	True	True	False	False	False	False	False	False
ptg002679l	37746	41.92232289514121	11582	ALIGNED_DISCARDED	Scaffold_5129	0.15832141154029566	ptg002222l	True	False	False	False	False	False	False	False
ptg002680l	15989	44.9183813872037	6882	ALIGNED_DISCARDED	Scaffold_247	0.35618237538307584	ptg002055l	True	False	False	False	False	False	False	False
ptg002681l	15504	54.88261093911249	10938	ALIGNED_DISCARDED	Scaffold_742	0.49890350877192985	ptg002240l	True	False	False	False	False	False	False	False
ptg002682l	44971	43.44799982210758	7826	ALIGNED_DISCARDED	Scaffold_40	0.07633808454337239	ptg003110l	True	False	False	False	False	False	False	False
ptg002683l	24663	35.672870291529826	3808	ALIGNED_DISCARDED	Scaffold_1510	0.09102704456067794	ptg002233l	True	True	False	False	False	False	False	False
ptg002684l	22574	35.90856737839993	5988	ALIGNED_DISCARDED	Scaffold_1510	0.1409143262160007	ptg002233l	True	True	False	False	False	False	False	False
ptg002685l	27729	46.04926250495871	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002686l	70448	47.9488416988417	14957	ALIGNED_DISCARDED	Ch_8	0.10189075630252101	ptg003371l	True	True	False	False	False	False	False	False
ptg002687l	15117	49.011047165442875	4291	ALIGNED_RETAINED	Ch_9	0.21333597936098433		False	False	False	False	False	False	False	True
ptg002688l	11362	47.04277415947897	2411	ALIGNED_RETAINED	Ch_5	0.134307340256997		False	False	False	True	False	False	False	False
ptg002689l	26638	43.013739770253025	17588	ALIGNED_RETAINED	Scaffold_90	0.31466326300773334		False	False	False	True	False	False	False	False
ptg002690l	29143	38.81206464674193	6334	ALIGNED_DISCARDED	Scaffold_4550	-0.01526953299248533	ptg001899l	True	False	False	False	False	False	False	False
ptg002691l	28320	51.49011299435028	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002692l	46203	51.82563902776876	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002693l	19788	54.19951485748938	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002694l	9521	48.219724818821554	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002695l	8956	51.2840553818669	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002696l	21218	54.37364501838062	1872	ALIGNED_DISCARDED	Scaffold_1966	0.06824394382128382	ptg003304l	True	True	False	False	False	False	False	False
ptg002697l	74161	55.562896940440396	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002698l	12584	51.66083916083915	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002699l	39550	51.70164348925411	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002700l	16600	51.95783132530121	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002701l	77224	51.794778825235674	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002702l	59831	51.83433337233206	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002703l	95732	44.740525634061754	20631	ALIGNED_DISCARDED	Ch_4	0.12129695399657377	ptg001094l	True	False	False	False	False	False	False	False
ptg002704l	35387	48.308700935371746	8105	ALIGNED_DISCARDED	Ch_9	0.21024670076581795	ptg002224l	True	True	False	False	False	False	False	False
ptg002705l	31459	51.80711402142472	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002706l	44839	48.84810098351881	8082	ALIGNED_DISCARDED	Ch_4	0.175093110907915	ptg003403l	True	False	False	False	False	False	False	False
ptg002707l	29175	51.94173093401885	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002708l	17083	52.15711526078558	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002709l	12618	51.54541131716596	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002710l	148186	51.438732403870816	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002711l	41953	51.62920410936047	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002712l	25324	51.658505765281944	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002713l	23754	51.780752715332156	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002714l	22160	51.714801444043324	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002715l	31750	54.31181102362205	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002716l	9716	51.66735282009057	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002717l	75323	51.59911315268909	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002718l	50647	51.65162793452722	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002719l	29776	51.504567436861905	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002720l	14241	51.63963204831121	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002721l	34496	51.684253246753244	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002722l	14745	51.834520176330955	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002723l	21102	51.781821628281676	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002724l	23104	51.436980609418285	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002725l	66760	48.636908328340326	0	UNALIGNED_DISCARDED		0.0	ptg000473l	False	False	True	False	False	False	False	False
ptg002726l	41870	51.76498686410318	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002727l	19186	51.61576149275513	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002728l	59211	51.72180844775463	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002729l	32249	51.846568885856925	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002730l	89504	51.41557919199143	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002731l	30490	51.662840275500166	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002732l	26463	51.73638665306277	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002733l	7713	52.00311162971606	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002734l	33468	51.81367276204135	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002735l	78096	51.577545584921126	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002736l	20506	52.17009655710524	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002737l	75152	54.09170747285501	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002738l	34472	51.64481318171269	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002739l	12684	51.41122674235257	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002740l	55621	49.7114399237698	8716	ALIGNED_DISCARDED	Ch_8	0.1371244673774294	ptg003371l	True	False	False	False	False	False	False	False
ptg002741l	48767	54.046793938524004	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002742l	20378	51.60467170477966	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002743l	31020	51.71179883945841	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002744l	13261	51.368675062212496	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002745l	18268	51.97613312896869	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002746l	36862	51.73077966469535	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002747l	25984	51.63562192118226	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002748l	33666	51.82379849105922	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002749l	33526	43.071049334844595	25551	ALIGNED_DISCARDED	Ch_1	0.21505697070930024	ptg003177l	True	True	False	False	False	False	False	False
ptg002750l	39663	51.67536494970123	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002751l	56954	51.715419461319655	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002752l	23582	51.63684165889237	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002753l	55801	51.51699790326339	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002754l	26416	51.53694730466384	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002755l	29410	51.59469568174091	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002756l	21721	51.52617282813867	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002757l	36982	51.6737872478503	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002758l	10234	51.67090091850694	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002759l	13051	51.72783694736035	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002760l	28950	51.5993091537133	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002761l	10117	51.39863595927646	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002762l	14266	51.68933127716249	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002763l	8840	51.66289592760182	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002764l	24098	51.51049879658063	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002765l	63817	53.05796261184324	3831	ALIGNED_RETAINED	Ch_6	0.04072582540702321		False	False	False	False	False	False	False	True
ptg002766l	20917	51.914710522541476	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002767l	18982	51.98082393846802	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002768l	22400	51.65625	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002769l	16663	51.80939806757486	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002770l	67630	51.605796244270294	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002771l	28629	51.950819099514476	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002772l	6871	51.3753456556542	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002773l	30976	54.051523760330575	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002774l	13698	51.59147320776756	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002775l	56288	51.758811824900505	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002776l	9362	51.66631061738944	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002777l	42262	51.52146136008707	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002778l	44143	54.44577849262624	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002779l	54702	51.58860736353332	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002780l	21154	53.86215372979105	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002781l	13224	51.83000604960678	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002782l	14726	53.67377427678935	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002783l	89081	51.53399714866246	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002784l	113053	51.73944963866505	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002785l	83276	51.77001777222729	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002786l	28384	51.50084554678692	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002787l	14059	51.41190696351092	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002788l	15504	51.55443756449949	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002789l	6767	52.07625240135953	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002790l	25261	51.73587743953129	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002791l	7528	51.51434643995749	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002792l	6144	51.936848958333336	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002793l	12555	51.979291119076066	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002794l	79734	51.59530438708706	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002795l	12273	51.845514544121244	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002796l	14793	51.882647197999056	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002797l	40880	51.545988258317024	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002798l	57980	51.91617799241117	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002799l	27181	51.77881608476509	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002800l	69857	54.65737148746725	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002801l	19512	51.62464124641246	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002802l	20672	54.18440402476781	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002803l	27512	54.252689735388195	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002804l	8717	51.42824366181026	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002805l	18747	51.66693337600683	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002806l	32068	51.69639516028439	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002807l	141766	54.104651326834365	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002808l	17231	51.720735883001566	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002809l	24903	51.29100911536762	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002810l	26483	51.557602990597736	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002811l	27249	44.19611728870784	10122	ALIGNED_RETAINED	Scaffold_2949	0.23046717310727		False	False	False	True	False	False	False	False
ptg002812l	26536	53.9229725655713	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002813l	15613	51.514763338243775	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002814l	25596	53.83653695889983	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002815l	65757	42.45175418586614	4565	ALIGNED_RETAINED	Scaffold_5991	0.06743008348921027		False	False	False	False	False	False	False	True
ptg002816l	15598	51.94255673804334	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002817l	6868	51.397786837507276	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002818l	33772	51.966125784673686	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002819l	16566	52.29989134371604	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002820l	17443	51.76288482485811	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002821l	30310	51.613328934345105	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002822l	15414	51.58946412352407	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002823l	63954	51.762204084185505	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002824l	22183	51.8910877699139	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002825l	65126	51.801123975063724	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002826l	37119	51.636628141921925	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002827l	43073	51.58451930443665	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002828l	38267	51.72341704340555	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002829l	49306	51.4622966778891	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002830l	373447	50.538362873446566	23354	ALIGNED_RETAINED	Ch_10	0.05256703093076126		False	False	False	True	True	False	False	False
ptg002831l	27974	51.776649746192895	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002832l	24269	51.815072726523546	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002833l	20818	51.8301469881833	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002834l	19980	51.65665665665665	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002835l	17617	51.83061815292047	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002836l	15543	52.0234189023998	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002837l	26254	51.98065056753257	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002838l	23476	51.831657863349804	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002839l	41720	51.61792905081496	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002840l	21935	51.45201732391156	0	UNALIGNED_DISCARDED		0.0	ptg000932l	False	False	True	False	False	False	False	False
ptg002841l	43589	55.227236229323914	10177	ALIGNED_DISCARDED	Scaffold_72	0.1653169377595265	ptg003231l	True	True	False	False	False	False	False	False
ptg002842l	19904	54.6121382636656	10177	ALIGNED_DISCARDED	Scaffold_72	0.37148311897106107	ptg003231l	True	True	False	False	False	False	False	False
ptg002843l	42002	39.998095328793866	4609	ALIGNED_RETAINED	Scaffold_264	0.09825722584638827		False	False	False	False	False	False	False	True
ptg002844l	45581	37.43445733968101	11601	ALIGNED_DISCARDED	Scaffold_5087	0.18637151444680897	ptg001894l	True	True	False	False	False	False	False	False
ptg002845l	53952	47.616399762752074	11284	ALIGNED_DISCARDED	Ch_8	0.13708481613285883	ptg003371l	True	True	False	False	False	False	False	False
ptg002846l	14728	36.522270505160236	670	ALIGNED_RETAINED	Scaffold_767	0.036936447582835416		False	False	False	False	False	False	False	True
ptg002847l	15895	36.66561811890532	6296	ALIGNED_DISCARDED	Scaffold_4550	0.042088707140610256	ptg001899l	True	False	False	False	False	False	False	False
ptg002848l	18758	38.53822369122508	2858	ALIGNED_RETAINED	Scaffold_369	0.13690158865550697		False	False	False	False	False	False	False	True
ptg002849l	72791	41.61915621436716	4895	ALIGNED_RETAINED	Ch_9	0.06478822931406356		False	False	False	True	True	False	False	False
